video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
pywF6ZzsghI,Ugi7i85zG0i3-XgCoAEC,@RaviAnnaswamy,http://www.youtube.com/@RaviAnnaswamy,25,2014-10-11T18:28:29Z,2014-10-11T18:28:29Z,"First of all, great talk stretching the mind to think through far more deeply.What I observed was the strength of his argument is not how likely the superintelligence-turning-rogue but how severe, sudden, uncontrollable it could be, so we better prepare for it.To that end, every time a questioner questions the assumption he hurriedly and very cleverly quickly sheds aside that question and pursues full steam the 'threat'. Take my following note as a genunine complement - he reminded me the tone of my mother who got us all to do homework by scaring us without scolding or shouting. She would just not smile but keep saying - 'oh, those who dont study have to find a job like begging' (not her exact words, just giving you an idea..) and whenever we suspected what she is saying she would sidestep it to bring on this and that to distract us into working hard. One day humanity may thank Nick for doing something very similar - instead of getting distracted by the (low-right-now) probability of a catastrophe he wants to us to minimize the severity if (and when) it happensHe is like the engineer who had the wisdom to tame combustion by containing it into a chamber, before putting it onto a cart with smooth shiny wheels.BTW, his Simulation Argument (search youtube) scared me and held my thought captive for a week or two! That is awesome.",Talks at Google,en,0.990416407585144
W3JZ1j5R8SI,Ugyf1dbItAOL2VdSa_N4AaABAg.9OF61M-VE56A4Syslu1YIH,@jeffjefferson7175,http://www.youtube.com/@jeffjefferson7175,0,2024-06-09T10:32:08Z,2024-06-09T10:32:08Z,"hey excuse me, jp brough me here too, but for the love of god i cant find the talk that he had. do you know which one it was?",Talks at Google,en,0.984067976474762
-HpBHWUPa8Q,UgwNHUyqINaQlQk8QzR4AaABAg,@DarkskiesSiren,http://www.youtube.com/@DarkskiesSiren,82,2017-10-30T10:07:22Z,2017-10-30T10:07:22Z,Colbert's genius is actually shown here quite obviously... In 2012 he predicted and noticed the cognitive dissonance that was going to create the Trump base and their unrivaled incompetence.,Talks at Google,en,0.9324554800987244
ML85PFluEoE,UgwNuSkC8TvytUXa4Dp4AaABAg,@brucecoleman5379,http://www.youtube.com/@brucecoleman5379,4,2018-11-01T04:09:53Z,2018-11-01T04:09:53Z,BTW God loves EVERYTHING about me. He MADE me! He lives in my big old gay heart.,Talks at Google,en,0.9858598113059998
qE1dWwoJPU0,UgjSKp5SVV8Jx3gCoAEC.8NQcv73-XiL9G3cfsPb9MR,@harlenevan,http://www.youtube.com/@harlenevan,2,2020-11-15T03:04:37Z,2020-11-15T03:04:37Z,"I do see that there is ""somebody"" observing or witnessing what is going on from above, but I cannot seem to get out of this pit.",Talks at Google,en,0.984285533428192
0yc-_Ei2Yto,Ugwt4NnXPr-2ZA9gEFF4AaABAg,@YuriPolchenko,http://www.youtube.com/@YuriPolchenko,0,2018-08-03T03:16:31Z,2018-08-03T03:20:20Z,"Pleasure to listen to a deep and smart ideas from Maeda every time. Art at STEM is another big thought, where 90% of the tech audience has no or close to zero knowledge.",Talks at Google,en,0.9594593644142152
dieRrAK9rfM,Ugz19X93nqLSi6a4vZ94AaABAg,@chrisanthekalcanides5890,http://www.youtube.com/@chrisanthekalcanides5890,1,2019-08-23T06:48:47Z,2019-08-23T06:48:47Z,Save the day sound Dolby.,Talks at Google,en,0.9770819544792176
VjzuKLHyGwE,UgjpY_xZaqiAOngCoAEC,@RevanXIII,http://www.youtube.com/@RevanXIII,0,2016-06-07T19:37:08Z,2016-06-07T19:37:08Z,count the times Ryan says illegal,Talks at Google,en,0.90998512506485
7rNY7xKyGCQ,UgxVgEIhNfH74znpx3p4AaABAg.90EjdtIUmZ395tI1XsgNKX,@tomlauris,http://www.youtube.com/@tomlauris,0,2020-03-07T04:09:53Z,2020-03-07T04:09:53Z,Look at him today  https://youtu.be/xa871icmNno,Talks at Google,sw,0.920204758644104
ND2xk-naGWM,UgwPglEsS5Qma1H-VLl4AaABAg.9N-lU1as_xD9NrjhSqA7Bb,@currogilmoresco4271,http://www.youtube.com/@currogilmoresco4271,0,2021-05-27T23:07:02Z,2021-05-27T23:07:02Z,"You mean, the guy who read the comments in his YouTube videos? Maybe he's reading this now, so, Hi creepy guy :)",Talks at Google,en,0.9118617177009584
B4-2kgNeVoA,UggiuYGpgP3pSHgCoAEC,@Dazzer1234567,http://www.youtube.com/@Dazzer1234567,0,2015-04-20T19:02:11Z,2015-04-20T19:02:11Z,"stoopid interview, stop asking him about other people and ask him about Bilal.",Talks at Google,en,0.9162755608558656
9nXop2lLDa4,Ugw8b51l0rsMRYhg8A94AaABAg,@MR-fx9gg,http://www.youtube.com/@MR-fx9gg,1,2021-08-07T12:26:45Z,2021-08-07T12:32:50Z,Madonna at 63 has the passion and energy of a teenager. I want to do what she does. I am sure there will be trolls who respond with plastic surgery jokes but say what you want - Madonna looks and acts 20. She's having the best life!,Talks at Google,en,0.9418102502822876
zihTWh5i2C4,UgzNTP6tox6r-448hw14AaABAg,@equality229,http://www.youtube.com/@equality229,0,2013-08-21T17:33:28Z,1970-01-01T00:00:00Z,"True your computer has the same capabilities as it did before (it doesn't learn from it's mistakes) excluding the updates, the thing is that computers right now are soon going to have all the abilities of the human brain, but will not ever be self aware. As I'am sure you saw Watson beat the best human players ever and in a way was smarter then them but Watson isn't conscious, it can't gossip, it can't feel, consciousness/self awareness is strange and a miracle.",Talks at Google,en,0.9781644344329834
Z5chrxMuBoo,UgzxxSypw-hP-n9q8854AaABAg,@dfmoscon,http://www.youtube.com/@dfmoscon,4,2020-11-16T19:48:02Z,2020-11-16T19:48:02Z,I wish i could have had a teacher like him at the time i was in university.,Talks at Google,en,0.9523385167121888
lIEUZ8hANas,UgyGep525GbYSMJyOAN4AaABAg,@cacti789,http://www.youtube.com/@cacti789,2,2011-07-25T06:12:55Z,1970-01-01T00:00:00Z,"Thanks for posting this! It's a great interview! I really
Think alot of These two and every interview I see just makes me wanna meet them more and not because they're famous. Such great Christian people!",Talks at Google,en,0.9938127994537354
2tKDnsns2bg,UgwrWI1Te4cMnZKYxut4AaABAg.9LRkaey4xS99Pq6PtjnhmI,@MadMallory,http://www.youtube.com/@MadMallory,0,2021-07-16T00:58:31Z,2021-07-16T00:58:31Z,"Yeah caffeine was fun for awhile but now that i’m in my mid 30’s i’ve completely cut it out, it messed up my gut/brain pretty bad. The withdrawal process is hell!!!",Talks at Google,en,0.9942957758903505
aPlG_w40qOE,UghOWm3yf0ffiHgCoAEC.86AQpnLQnVG89FqjlLxPQk,@dandart9890,http://www.youtube.com/@dandart9890,0,2016-01-21T03:49:23Z,2016-01-21T03:49:23Z,I agree with you. I plan on doing a 10 day silent retreat within the next few months.,Talks at Google,en,0.9908225536346436
S6ARUQ5LoUo,Ugzd-UFub50fSerhvdZ4AaABAg,@videosforcatsanddogs214,http://www.youtube.com/@videosforcatsanddogs214,10,2021-01-17T12:49:44Z,2021-01-17T12:49:44Z,This will become the largest industry in the world.,Talks at Google,en,0.9183081388473512
zbgFbZmldeY,UgyNMyjXSH6R0GTnLKx4AaABAg.9oT28MXRhQ39osG094W-vq,@gardenjoy5223,http://www.youtube.com/@gardenjoy5223,3,2023-04-24T02:37:07Z,2023-04-24T02:37:07Z,"Those easily discoverable errors of thought are all your own. He very much advocates to give to charities you know you can trust. When there is a famine in the world, the people did work hard, but the weather conditions or a plaque or even a war destroyed their land. It's a calamity. It is immoral NOT to donate to those, who are in a situation they did not create and cannot work themselves out of. This isn't socialism. This is a moral obligation to help others in case of calamity. Sure hope, that in your time of calamity you yourself will meet with people, who are against 'socialism' and hide behind it to let you suffer. May you reap what you sow.",Talks at Google,en,0.9546943306922911
Y4_KbtwVj24,UgyY8cD58fW3XtVPkJl4AaABAg,@RahulBhagatclicker,http://www.youtube.com/@RahulBhagatclicker,0,2021-02-22T09:54:22Z,2021-02-22T09:54:22Z,at 52:58 : Ustatji Trolling Tony Kakkar and Himesh Reshammiya,Talks at Google,sw,0.9289504289627076
ND2xk-naGWM,Ugx-Lu7h_z0ZprYjQ0d4AaABAg,@AidilGoh,http://www.youtube.com/@AidilGoh,0,2020-01-13T08:34:54Z,2020-01-13T08:34:54Z,Trying real hard not to LOL here in the office.,Talks at Google,en,0.9916813969612122
4NHuXUXBZDo,UgjGrQcLlOyeC3gCoAEC.8C3E3B6z3iH8CM0g95YgpS,@Scars_on_my_nose,http://www.youtube.com/@Scars_on_my_nose,1,2016-04-07T02:54:38Z,2016-04-07T02:54:38Z,How do you change it,Talks at Google,en,0.9911711812019348
jQtPqlh5CpE,UgwOK8HYSjwjUh71r394AaABAg,@thevivisector3983,http://www.youtube.com/@thevivisector3983,1,2017-12-29T04:20:56Z,2017-12-29T04:20:56Z,Excellent Talk.,Talks at Google,en,0.9925432205200196
hNa_-1d_0tA,UgxFfkzPNJfYB2gwi2x4AaABAg,@HungryManatee,http://www.youtube.com/@HungryManatee,0,2011-03-23T03:32:09Z,1970-01-01T00:00:00Z,"Quality is WAY better if you refresh the page.
",Talks at Google,en,0.9941126704216005
KuhmZSFvhL0,UgzSrC88STAcgI6f_Nt4AaABAg,@19battlehill,http://www.youtube.com/@19battlehill,0,2019-01-24T23:02:29Z,2019-01-24T23:02:29Z,"Eric Schmidt is a dangerous person --- would not trust him, I truly think is a psychopath.",Talks at Google,en,0.980449914932251
ynbgMKclWWc,UgwupKscsc1G7QXrq494AaABAg,@martonk,http://www.youtube.com/@martonk,2,2020-01-06T16:42:27Z,2020-01-06T16:43:04Z,"Despite people calling him an economist I have literally never ever ever heared him or read him about technical economics or economic theory. He doesn't sound like a scientist who wants to understand society and how it can be improved. He has a political agenda, and he wants to sell it by sounding professional and persuasive without any substence whatsoever",Talks at Google,en,0.9818331599235536
Moo6gNci058,UgzVZchKkfISE_GLMzl4AaABAg,@FieldOVision,http://www.youtube.com/@FieldOVision,3,2018-04-27T21:36:18Z,2018-04-27T21:36:18Z,"Should take some vocal lessons, acting is more his thing",Talks at Google,en,0.9668846130371094
9nXop2lLDa4,UgzSoUOX417FHV6mhGh4AaABAg,@docbrown3139,http://www.youtube.com/@docbrown3139,1,2021-01-02T03:13:04Z,2021-01-02T03:13:04Z,People need to protect this man the government wants to lower the population and get rid of older people. I would be interested in what dr Sinclair has to say about vaccines and the damage effects it has on our cells.,Talks at Google,en,0.9342007637023926
guZa7mQV1l0,UgxxMouC5Uutxgwghy94AaABAg,@recklessbose3075,http://www.youtube.com/@recklessbose3075,0,2021-06-10T06:16:35Z,2021-06-10T06:16:35Z,"The scared measure bailly bury because archaeology holly embarrass off a childlike preface. yummy, eminent scallion",Talks at Google,en,0.9164489507675172
zhkTHkIZJEc,UgwQTaapzv9oPP8Q0u14AaABAg,@cruz936,http://www.youtube.com/@cruz936,0,2020-07-11T14:00:53Z,2020-07-11T14:00:53Z,Sounds like he's running and selling!!,Talks at Google,en,0.993218958377838
BmAwa1nnB6w,Ugxmiktmj86X1qgRMbN4AaABAg,@monicaaguilar9441,http://www.youtube.com/@monicaaguilar9441,1,2020-03-01T00:20:40Z,2020-03-01T00:20:40Z,I loved Ramit talk i learned so much Thankyou,Talks at Google,en,0.9876124262809752
KuhmZSFvhL0,UgyocyC7plkiR437Pg14AaABAg,@user-fp6ed8ip2j,http://www.youtube.com/@user-fp6ed8ip2j,0,2023-09-01T12:10:33Z,2023-09-01T12:10:33Z,Amazing book! Thank you for doing this.. I could listen to this guy all day.Great talk.,Talks at Google,en,0.9938411712646484
sELOUAmFHjA,UgidXIU2ivh8nngCoAEC,@saideepakb,http://www.youtube.com/@saideepakb,0,2016-01-15T07:16:14Z,2016-01-15T07:16:14Z,Amazing talk! :),Talks at Google,en,0.9785395860671996
EPzXQfJy19k,UgyuFDK1ZZgylYAbght4AaABAg,@xponen,http://www.youtube.com/@xponen,1,2018-09-14T17:59:17Z,2018-09-14T18:06:52Z,"45:43 , I agree about dying meant that our constituent (cells, molecules) gets more freedom. When our body dies our cells is actually still alive. It is just alive (barely) but without top-down organisation that restrict its freedom. The gene will continue activating but without any top-down signals (neurons, hormones), it is basically anarchy.",Talks at Google,en,0.963601529598236
ha5MiRBOkMg,Ugz-lx9XAM65egWYWhZ4AaABAg.8mqQgGBEWvz8pSCH0Q44LG,@andrew_koala2974,http://www.youtube.com/@andrew_koala2974,1,2018-12-29T17:27:08Z,2018-12-29T17:42:21Z,@@sweeney69728 It would be a waste of time to explain such to the  illiterate and uneducated ... When it is clear that you have the scholastic ability of a four year old Labrador.  Actually a Four Year old Labrador would outclass youYou are definitely not a full box of chocolates. Thick as two bricksBe on your way ...,Talks at Google,en,0.9639814496040344
VsmyOFqBrC4,UgwZZIBCEjq5HKlrM7R4AaABAg,@naturedegree5671,http://www.youtube.com/@naturedegree5671,0,2021-09-20T21:44:02Z,2021-09-20T21:44:02Z,Fantastic and lovely presentation Friend obrigado friend lovely presentation Friend obrigado friend,Talks at Google,pt,0.987852931022644
7sOX0xtyPF8,UgxhwncU591jihfzIAZ4AaABAg,@AlexFoo89,http://www.youtube.com/@AlexFoo89,4,2018-12-21T03:49:48Z,2018-12-21T03:49:48Z,"He's here and there. Ken Fisher would have disagreed to the advocated approach that one asks for limited downside and unlimited upside in a trading or investing decision. Those 1% rule is a popular trading rule, but not for investing. And yes, for three times the questions are fired citing the 50% stock price decline and he said he can buy it back.It again comes down to your conviction on the stock market timing. I like his earning approach, and I think he eventually failed on the part between indexing and stock picking.If 200-day is the sole TA indicator you have, you will soon find yourself frustrated going in and out in a sideway market. Moving average only works in a bull, or bear market. Unfortunately, we only know the trend in hindsight. MA is in no way a reliable predictor for future performance. Many charts shown here is heavily biased to make a point.Lastly, decide for yourself whether you are a hands-on or hands-off person.Hands-off = low-cost broad based indexingHands-on = stock picking (w/ trading mentality like stop losses, bet sizing, TA, & fundamentals like earning).Value investing in particular needs a long time to play out, hence mixing value investing with trading mentality is an oxymoron. It's like grape nuts.",Talks at Google,en,0.9744200706481934
PN6RP1_677k,Ugyg6VQ8p7nuydaERYR4AaABAg,@lorddunsany6674,http://www.youtube.com/@lorddunsany6674,0,2017-08-14T14:55:27Z,2017-08-14T14:55:27Z,"This is some hipster goodness right here...the host has a wild ""I can barely dress-myself-in-thrift-shop-clothing"" vibe.",Talks at Google,en,0.9787277579307556
stli1KrKE_I,UgwVKY5xB9m2cn8Vgcp4AaABAg,@brownmullins,http://www.youtube.com/@brownmullins,4,2019-02-12T01:19:33Z,2019-02-12T01:19:33Z,Big fan. Loved him with Ditto.,Talks at Google,en,0.9936575293540956
hNa_-1d_0tA,Ugx_ytBVyeJPFXIIn894AaABAg,@demonbane000,http://www.youtube.com/@demonbane000,0,2011-03-23T05:48:39Z,1970-01-01T00:00:00Z,OH! The magnificence of the gaga. Preferably Stephanie. Shes wrecking it<3<3<3<3,Talks at Google,en,0.9925011992454528
L7-k6nK1VUw,UgzfvT0cn-fIvsQLApl4AaABAg,@lindaraterink6451,http://www.youtube.com/@lindaraterink6451,1,2018-11-03T17:08:20Z,2018-11-03T17:08:20Z,"There is no media controle like the guy thinks. We see those kind of things on tv. We just don't let it control our lives, cause that way you can't go out at all. To be honest you aren't realy safe inside aswell.",Talks at Google,en,0.9883119463920592
Tl8A7vZOK2E,UgynYKvhDVx5RtunnWh4AaABAg.9Aa0Ij-erli9AaR1lUTojV,@AboveAnimal,http://www.youtube.com/@AboveAnimal,0,2020-07-02T02:59:58Z,2020-07-02T02:59:58Z,"It's not about language, it's about understanding the reality. You are understanding this because you have experienced something like this very closely, hence you are able to relate the facts.",Talks at Google,en,0.9799607396125792
_4HiUOvrVUk,Ugy0lq0dUyxu7_QNOlx4AaABAg,@romanclay1913,http://www.youtube.com/@romanclay1913,0,2023-02-06T13:43:45Z,2023-02-06T13:43:45Z,"Guy Burgess and the Cambridge Five of Blunt, Philby, Maclean & Cairncross are considered treasonous reprobates but I look at the historical context of their decision to become USSR agents. In the 1930s the UK prime ministers, Stanley Baldwin & Neville Chamberlain, advocated an Appeasement policy toward Nazi Germany. Given the choice of appeasing or opposing Hitler, I know I would oppose the Nazis.",Talks at Google,en,0.9233079552650452
gcai0i2tJt0,UgxRDpjkJCYFJiMvaXB4AaABAg,@nfcoard,http://www.youtube.com/@nfcoard,0,2013-09-28T02:54:31Z,1970-01-01T00:00:00Z,Both are true. One is usually far easier to do than the other. Every thought you think is either healing or harming to your body.,Talks at Google,en,0.9912745356559752
eFYaKkYLuYg,UgwULDCIA9PCkP0Ub514AaABAg.9B3GOr9u3kl9B5vvXwI14c,@stulego1,http://www.youtube.com/@stulego1,0,2020-07-14T17:54:17Z,2020-07-14T17:54:17Z,“The lenders are predatory” the man stated that “90% of student loans come from the US government”Does this mean the US government’s policy has been predatory in encouraging people to attend schooling? People can’t see the universities are taking advantage of the loaner because the US gov isn’t really hurt when people default. I don’t believe the government should mass loaning people money for schools because the one who suffers is ultimately the tax payer and the student in debt.,Talks at Google,en,0.944813072681427
9ZA99XiYWkk,UgxIZf_og6FdvzGwOgl4AaABAg,@phoebegraveyard7225,http://www.youtube.com/@phoebegraveyard7225,2,2020-10-04T09:53:16Z,2020-10-04T09:53:16Z,Coming at this in October 2020. This talk did not age well. Democracy is all but dead in the US. It’s been replaced by a kleptocracy. The world had devolved into a shitshow run by dictators.,Talks at Google,en,0.943482518196106
CBnYgcmSJG8,UghrKVHROMYaXHgCoAEC,@michaelxinsun7232,http://www.youtube.com/@michaelxinsun7232,19,2016-05-01T21:56:51Z,2016-05-01T21:56:51Z,I've been so lucky to have attended this in person at Google.  Simply brilliant!,Talks at Google,en,0.993447482585907
AzlCIS072_Y,UghVwKQlScJ--ngCoAEC,@DrequimaX,http://www.youtube.com/@DrequimaX,7,2016-10-11T15:41:53Z,2016-10-11T15:41:53Z,I am depelted..... I need to go home.,Talks at Google,en,0.992970049381256
08h1NhtgGa8,UgzIH6_KjttzDQC_ON94AaABAg,@morganlewis2667,http://www.youtube.com/@morganlewis2667,1,2023-09-07T02:07:31Z,2023-09-07T02:43:07Z,"At the beginning  Lee addresses an audence and defined it in contrast to himself to kind of set the stage for us. He then illustrates that there is no audience or that they haven't read Reacher. His joke about not changing clothes because he never carries things with him, (that IS Reacher), falls flat! He must now know what he is in for. But then half way in there are other people there noisily setting up or taking down chairs and tables. How rude...but he soldiers on...",Talks at Google,en,0.9869267344474792
YOlkkMxAhj4,UgxT83rLRqcAXFVb8yB4AaABAg,@FrancieWhite,http://www.youtube.com/@FrancieWhite,8,2018-07-15T03:40:55Z,2018-07-15T03:40:55Z,"This man is a preciousness of soul teaching science and inevitably the meaning of being alive.  If only our school system could adopt his and now our cosmology.  We love you, Brian!",Talks at Google,en,0.9335048198699952
OaHL0eC_-XU,UggZnLSjDdOFyHgCoAEC,@heather-linbrannon8352,http://www.youtube.com/@heather-linbrannon8352,1,2016-12-08T17:58:11Z,2016-12-08T17:58:11Z,I found this really helpful; it fleshed out what my Drs & chiropractor have been teaching me.,Talks at Google,en,0.992873191833496
-HpBHWUPa8Q,UggiUwiWFu1tSngCoAEC.7-H0Z7-4jJE72ZZAmlGKsR,@osuushiza8,http://www.youtube.com/@osuushiza8,7,2014-10-07T09:46:37Z,1970-01-01T00:00:00Z,"His IQ's possibly off the charts too, I'd guess. Plus, the dude had his DNA sent ot space with NASA! But the Q is WHY? m.___.m",Talks at Google,en,0.939130425453186
HyVvjAdbaaQ,Ugx1JoUd9evOxutKfxV4AaABAg.8svW9qnN__q9riSW-w1QZW,@SilentCrafter01,http://www.youtube.com/@SilentCrafter01,1,2023-07-03T20:48:06Z,2023-07-03T20:48:06Z,"I know I'm four years late, but just want to check up on you. How are you?",Talks at Google,en,0.9891796112060548
w1-HMMX_NR8,UgwM3luS6R3eToDtVsB4AaABAg,@yo_andersen608,http://www.youtube.com/@yo_andersen608,0,2024-03-03T12:28:38Z,2024-03-03T12:28:38Z,I love her sooo much,Talks at Google,en,0.9909061193466188
DzzfSq2DEc4,Ughbzt9dHjiofHgCoAEC,@thatright4985,http://www.youtube.com/@thatright4985,16,2017-06-26T17:40:47Z,2017-06-26T17:40:47Z,Kudos to Google for having the balls to host this talk. I wonder if their will be a price to pay for it.,Talks at Google,en,0.9883612990379332
zKwSg7OyvoE,Ugyo9wKRhGBNpow6tUV4AaABAg.8yHuumg58O09H50Xpv0XXO,@jackdonith,http://www.youtube.com/@jackdonith,0,2020-12-10T12:32:28Z,2020-12-10T12:32:28Z,You mean the ritual of hanging your clothes and hats!,Talks at Google,en,0.9334656000137328
kHZzhKyBW-I,UgjcE3YOq9QiEHgCoAEC,@Febi84,http://www.youtube.com/@Febi84,1,2014-03-28T09:56:11Z,1970-01-01T00:00:00Z,very good,Talks at Google,en,0.9912453293800354
__jLRycgJLU,Ugyw_a9gNCbuZgMOmix4AaABAg,@nicolewright431,http://www.youtube.com/@nicolewright431,7,2017-11-21T11:25:56Z,2017-11-21T11:25:56Z,I hope this plays again in Australia I will See it for sure if it does,Talks at Google,en,0.9874184131622314
2tKDnsns2bg,Ugx6d4mej-vyq5H7-hl4AaABAg.9LXNvRFPBmP9M0_wr71YGP,@helenhunter4540,http://www.youtube.com/@helenhunter4540,4,2021-04-12T01:51:22Z,2021-04-12T01:51:22Z,"@@denasharpe2393 It can be very hard. I'm 77 and it only hasn't been hard for about 10 or 15 years. But the first times WERE hard. All the old lies played in my head before I opened my mouth and said something.  You don't have to do it ""perfectly"". There is no ""perfect"", just how you do it.It became easier with practice. I felt less defensive and more able to speak without anger, because I wanted to. I'm not sure that's necessary.  What's so wrong about anger anyway?We all learn and do things our own way. Best of luck to you!",Talks at Google,en,0.9931267499923706
6CljvurQ4-o,Ugx6KLbf8g5PoFM2nb14AaABAg,@MysticMothe,http://www.youtube.com/@MysticMothe,4,2024-06-16T16:00:42Z,2024-06-16T16:00:42Z,first,Talks at Google,en,0.9508214592933656
_gJJ3aDif5A,Ugz2pc2PQAiV7vOp_v94AaABAg,@elvinexell,http://www.youtube.com/@elvinexell,0,2019-11-26T16:34:20Z,2019-11-26T16:35:45Z,"This is crazy the reason is I just watched this African guy sing a song called ""chicken, and corn""  he played a guitar that had only one string !! But it can't touch this ukulele machine this man is special",Talks at Google,en,0.9666314125061036
HDSMcPdp9f8,UgxGqjkliZ8F2f0EfpV4AaABAg,@Skipton14,http://www.youtube.com/@Skipton14,0,2011-06-21T08:46:45Z,1970-01-01T00:00:00Z,LMAO! She can bench press more than like three of my friends!,Talks at Google,en,0.9821133017539978
XHCECutyl2A,UgwDy0CY7MKqe87TUA54AaABAg,@jackprestonmusic,http://www.youtube.com/@jackprestonmusic,0,2020-07-23T21:13:12Z,2020-07-23T21:13:12Z,I like how he remixed Yoda's philosophy. It works across galaxies and time.,Talks at Google,en,0.9916616678237916
0VyH1laOd2M,UgyyvQmW7kYq3t6ygNp4AaABAg,@lesley4215,http://www.youtube.com/@lesley4215,0,2023-07-18T12:39:27Z,2023-07-18T12:39:27Z,Absolutely wonderful! I bought the book and am excited for my journey to wellness!!,Talks at Google,en,0.9942734837532043
ND2xk-naGWM,Ugzgg4LI6-ekQM3OQg54AaABAg,@NewMexicanPizza,http://www.youtube.com/@NewMexicanPizza,0,2024-05-15T16:42:40Z,2024-05-15T16:42:40Z,Love you,Talks at Google,en,0.989262878894806
u7TwqpWiY5s,Ugwi8bbdj8OvrO2ev_B4AaABAg,@frankG335,http://www.youtube.com/@frankG335,2,2022-02-28T01:27:46Z,2022-02-28T01:27:46Z,"Hey, be nice to the bagpipers!",Talks at Google,en,0.9886144399642944
fToSQawLxjE,Ugzu7I0GaIdyUCFl3Wt4AaABAg,@NatalyLowise,http://www.youtube.com/@NatalyLowise,0,2018-05-11T05:21:09Z,2018-05-11T05:21:09Z,Nicky quien te empresto esa cubana ?,Talks at Google,es,0.9849238395690918
B8J4uefCQMc,UgydN1IZtHwwXQdYCGV4AaABAg.8iilwGTscnIA0kwVWfmSV5,@oye_chirkut,http://www.youtube.com/@oye_chirkut,0,2024-03-09T09:11:21Z,2024-03-09T09:11:21Z,writing is just a source of preseving the flow of knowledge but not the knowledge itself,Talks at Google,en,0.9150984883308412
K5qF9XYv4c8,UgxAv4QF8A0QhWJxwAB4AaABAg,@patriciaegan7244,http://www.youtube.com/@patriciaegan7244,0,2021-07-03T00:50:15Z,2021-07-03T00:50:15Z,I appreciate the long interview.,Talks at Google,en,0.9939239621162416
92jLJVTrrSE,UgisH1SFkVG2PXgCoAEC,@moondancejackson5081,http://www.youtube.com/@moondancejackson5081,9,2014-07-09T21:55:48Z,1970-01-01T00:00:00Z,Have not missed one episode! I love it. And I LOVE Eric McCormack.,Talks at Google,en,0.9923343062400818
Ln6eqrj0j0s,UgxTp3hbfVReZldaRLF4AaABAg,@trabbipaul,http://www.youtube.com/@trabbipaul,0,2021-01-17T17:37:00Z,2021-01-17T17:37:00Z,Its better as look tv wow.,Talks at Google,en,0.9940195083618164
ynbgMKclWWc,UgwYCTIfkHPlCtHIGHB4AaABAg.9cEJPHq_IzH9cy_4GkYid3,@astickofdynamite,http://www.youtube.com/@astickofdynamite,1,2022-07-02T07:11:09Z,2022-07-02T07:11:09Z,Great observations- loving the website too.,Talks at Google,en,0.9940727353096008
7co7G7MX51k,Ugxfq-XJ5If7xTFmOvp4AaABAg,@andrewj2111,http://www.youtube.com/@andrewj2111,0,2024-06-20T07:43:45Z,2024-06-20T07:43:45Z,Why did the interviewer sit down immediately without shaking levy’s hand?😂 so awkward,Talks at Google,en,0.9885817170143129
Y3PwG4UoJ0Y,UgxXNST3o5kjGdl1HzV4AaABAg,@claudiak4627,http://www.youtube.com/@claudiak4627,0,2022-10-10T14:56:52Z,2022-10-10T14:56:52Z,"Despite his brilliance and massive contributions to truth/understanding, for me Chomsky is forever compromised by/will be harshly judged by his statements re 9/11, and by his appearance of willed ignorance or willingness to lie overtly or lie by omission re the murderously criminal Irsaeli government.",Talks at Google,en,0.9063065052032472
NRqEPGOcEfI,UgwtGSPuZK3o-eS8Z4l4AaABAg.8h-nYIXKTgT8h5dNyJDy3g,@jingyifang7411,http://www.youtube.com/@jingyifang7411,6,2018-06-05T02:59:04Z,2018-06-05T02:59:04Z,1. He probably meant no credit card(credit system) not bank account.,Talks at Google,en,0.9931200742721558
5siSa4A9M_Q,UgyZu2PXTTB5ErXRszR4AaABAg,@dubravaa,http://www.youtube.com/@dubravaa,0,2018-12-25T20:19:47Z,2018-12-25T20:19:47Z,"Wow it’s great to hear him talk, when did he lose his voice?",Talks at Google,en,0.9925587177276612
kzxXbxZBuZ4,UgwUPyZS3nhIfRdAl4p4AaABAg,@anandmarella,http://www.youtube.com/@anandmarella,2,2022-05-25T04:42:36Z,2022-05-25T04:42:36Z,"High regards n respect to such a wonderful n humble person...loved the ideas of merging tech n life science, use of Google maps...",Talks at Google,en,0.9391302466392516
7rNY7xKyGCQ,UgyWUMswdYfodDywpV54AaABAg.9YcJExUP8XM9YiJYv9HftN,@PLeighG,http://www.youtube.com/@PLeighG,1,2022-02-21T17:01:58Z,2022-02-21T17:01:58Z,Horrible. I thought he was speaking a foreign language at first,Talks at Google,en,0.993014931678772
d_zt3kGW1NM,UgxlQ4bSmr05YUK2YFZ4AaABAg,@stephenlosch2015,http://www.youtube.com/@stephenlosch2015,0,2019-11-08T22:41:36Z,2019-11-08T22:41:36Z,Thoughtful and though out. Refreshing! Does he break the stereotype of the immigrant family that only want to take in success by living in USA?,Talks at Google,en,0.984572172164917
